'Elevation', 'Aspect', 'Slope', 'HydroH', 'HydroV', 'RoadH', 'Shade9', 'Shade12', 'Shade15', 'FireH', 'ftype'
2055.0, 323.0, 32.0, 30.0, 23.0, 404.0, 124.0, 189.0, 196.0, 395.0,Douglas
2057.0, 332.0, 28.0, 247.0, 81.0, 592.0, 145.0, 193.0, 181.0, 633.0,Douglas
1965.0, 78.0, 22.0, 170.0, 60.0, 175.0, 242.0, 193.0, 70.0, 722.0,Ponderosa
2855.0, 188.0, 7.0, 300.0, 28.0, 781.0, 221.0, 245.0, 159.0, 488.0,Aspen
2809.0, 140.0, 20.0, 150.0, -13.0, 751.0, 246.0, 229.0, 102.0, 331.0,Aspen
2739.0, 272.0, 9.0, 42.0, 3.0, 1931.0, 197.0, 243.0, 185.0, 799.0,Aspen
3029.0, 11.0, 11.0, 335.0, 96.0, 642.0, 208.0, 217.0, 145.0, 1699.0,Lodgepole
2742.0, 41.0, 23.0, 255.0, 14.0, 1061.0, 216.0, 183.0, 91.0, 810.0,Lodgepole
2655.0, 339.0, 8.0, 0.0, 0.0, 1441.0, 203.0, 228.0, 164.0, 1290.0,Douglas
2082.0, 93.0, 26.0, 150.0, 32.0, 210.0, 250.0, 190.0, 52.0, 459.0,Douglas
2257.0, 328.0, 30.0, 150.0, 85.0, 540.0, 133.0, 189.0, 187.0, 510.0,Ponderosa
2060.0, 254.0, 12.0, 30.0, -6.0, 895.0, 193.0, 248.0, 193.0, 210.0,Willow
2096.0, 275.0, 31.0, 67.0, 40.0, 942.0, 123.0, 229.0, 237.0, 270.0,Ponderosa
2057.0, 35.0, 24.0, 30.0, 10.0, 966.0, 209.0, 178.0, 93.0, 480.0,Willow
2052.0, 29.0, 16.0, 0.0, 0.0, 942.0, 213.0, 204.0, 123.0, 510.0,Willow
2047.0, 25.0, 11.0, 0.0, 0.0, 918.0, 215.0, 216.0, 137.0, 540.0,Willow
2045.0, 352.0, 10.0, 0.0, 0.0, 895.0, 202.0, 222.0, 158.0, 570.0,Willow
2057.0, 315.0, 18.0, 0.0, 0.0, 850.0, 169.0, 222.0, 192.0, 630.0,Willow
2001.0, 103.0, 46.0, 90.0, 66.0, 120.0, 244.0, 138.0, 0.0, 361.0,Ponderosa
1940.0, 106.0, 34.0, 30.0, 6.0, 60.0, 253.0, 178.0, 0.0, 408.0,Ponderosa
1931.0, 214.0, 7.0, 0.0, 0.0, 30.0, 213.0, 247.0, 0.0, 433.0,Ponderosa
1946.0, 334.0, 25.0, 60.0, 32.0, 108.0, 155.0, 198.0, 178.0, 499.0,Ponderosa
1988.0, 7.0, 33.0, 95.0, 80.0, 124.0, 162.0, 156.0, 116.0, 382.0,Ponderosa
2047.0, 318.0, 40.0, 228.0, 159.0, 218.0, 89.0, 171.0, 205.0, 42.0,Ponderosa
2128.0, 24.0, 34.0, 150.0, 106.0, 300.0, 181.0, 147.0, 82.0, 212.0,Douglas
2073.0, 42.0, 36.0, 162.0, -28.0, 534.0, 201.0, 140.0, 48.0, 541.0,Douglas
2076.0, 19.0, 24.0, 277.0, -104.0, 633.0, 194.0, 181.0, 114.0, 661.0,Douglas
2108.0, 240.0, 17.0, 120.0, 44.0, 474.0, 186.0, 252.0, 201.0, 752.0,Ponderosa
2070.0, 97.0, 31.0, 242.0, 60.0, 323.0, 251.0, 179.0, 32.0, 700.0,Ponderosa
3204.0, 209.0, 12.0, 342.0, 50.0, 1205.0, 211.0, 251.0, 173.0, 2072.0,Spruce
2845.0, 166.0, 15.0, 234.0, 22.0, 750.0, 232.0, 244.0, 139.0, 433.0,Aspen
2792.0, 134.0, 22.0, 182.0, -30.0, 720.0, 249.0, 223.0, 91.0, 360.0,Aspen
2713.0, 135.0, 27.0, 192.0, 60.0, 510.0, 250.0, 216.0, 75.0, 417.0,Aspen
2675.0, 64.0, 7.0, 0.0, 0.0, 1358.0, 227.0, 226.0, 133.0, 698.0,Aspen
2728.0, 294.0, 9.0, 0.0, 0.0, 1889.0, 194.0, 238.0, 184.0, 726.0,Aspen
2740.0, 281.0, 8.0, 30.0, 4.0, 1952.0, 199.0, 241.0, 182.0, 774.0,Aspen
2756.0, 244.0, 12.0, 30.0, 9.0, 2016.0, 195.0, 250.0, 192.0, 830.0,Aspen
2891.0, 339.0, 19.0, 108.0, 32.0, 700.0, 174.0, 208.0, 171.0, 1744.0,Lodgepole
2955.0, 38.0, 19.0, 576.0, -11.0, 752.0, 217.0, 196.0, 108.0, 481.0,Lodgepole
2165.0, 86.0, 27.0, 330.0, 115.0, 390.0, 247.0, 185.0, 50.0, 277.0,Douglas
2062.0, 88.0, 19.0, 0.0, 0.0, 892.0, 244.0, 206.0, 84.0, 182.0,Willow
2058.0, 257.0, 11.0, 0.0, 0.0, 914.0, 195.0, 247.0, 190.0, 212.0,Willow
2006.0, 351.0, 29.0, 124.0, 98.0, 150.0, 155.0, 177.0, 150.0, 404.0,Ponderosa
1993.0, 15.0, 42.0, 85.0, 72.0, 108.0, 148.0, 120.0, 78.0, 366.0,Ponderosa
2113.0, 310.0, 46.0, 270.0, 91.0, 268.0, 59.0, 162.0, 218.0, 90.0,Ponderosa
2075.0, 27.0, 30.0, 30.0, 15.0, 404.0, 193.0, 162.0, 89.0, 330.0,Douglas
2069.0, 325.0, 13.0, 210.0, 11.0, 765.0, 187.0, 225.0, 178.0, 933.0,Douglas
2838.0, 169.0, 16.0, 277.0, 15.0, 720.0, 230.0, 245.0, 141.0, 474.0,Aspen
2784.0, 129.0, 20.0, 212.0, -38.0, 720.0, 249.0, 223.0, 92.0, 390.0,Aspen
2753.0, 124.0, 24.0, 240.0, -69.0, 630.0, 252.0, 214.0, 75.0, 400.0,Aspen
2723.0, 73.0, 6.0, 150.0, -7.0, 1165.0, 228.0, 228.0, 134.0, 828.0,Spruce
2714.0, 115.0, 12.0, 67.0, 18.0, 1240.0, 241.0, 227.0, 114.0, 768.0,Aspen
2647.0, 58.0, 9.0, 30.0, 5.0, 1513.0, 227.0, 221.0, 127.0, 612.0,Spruce
2726.0, 301.0, 11.0, 42.0, -1.0, 1883.0, 189.0, 235.0, 186.0, 685.0,Aspen
2738.0, 304.0, 9.0, 0.0, 0.0, 1952.0, 196.0, 236.0, 180.0, 732.0,Aspen
2747.0, 283.0, 8.0, 0.0, 0.0, 2015.0, 199.0, 241.0, 181.0, 787.0,Aspen
2781.0, 241.0, 20.0, 67.0, 25.0, 2103.0, 178.0, 252.0, 208.0, 870.0,Lodgepole
2959.0, 12.0, 18.0, 67.0, 11.0, 331.0, 200.0, 202.0, 135.0, 1530.0,Lodgepole
2676.0, 271.0, 20.0, 30.0, 9.0, 1465.0, 165.0, 242.0, 215.0, 1381.0,Douglas
2245.0, 346.0, 20.0, 360.0, 109.0, 684.0, 176.0, 203.0, 163.0, 95.0,Douglas
2238.0, 58.0, 20.0, 360.0, 112.0, 660.0, 230.0, 193.0, 87.0, 30.0,Douglas
2210.0, 92.0, 12.0, 390.0, 85.0, 510.0, 238.0, 222.0, 112.0, 153.0,Douglas
2201.0, 101.0, 16.0, 390.0, 80.0, 480.0, 245.0, 217.0, 97.0, 182.0,Douglas
2191.0, 83.0, 17.0, 390.0, 70.0, 450.0, 241.0, 208.0, 91.0, 212.0,Douglas
2171.0, 55.0, 27.0, 330.0, 121.0, 390.0, 225.0, 172.0, 64.0, 272.0,Douglas
2078.0, 103.0, 30.0, 42.0, 16.0, 891.0, 253.0, 187.0, 39.0, 162.0,Willow
2063.0, 100.0, 18.0, 30.0, 1.0, 912.0, 247.0, 212.0, 87.0, 190.0,Willow
2057.0, 257.0, 8.0, 0.0, 0.0, 934.0, 201.0, 245.0, 183.0, 218.0,Willow
2099.0, 68.0, 34.0, 85.0, 47.0, 1026.0, 232.0, 153.0, 25.0, 454.0,Ponderosa
2200.0, 300.0, 39.0, 124.0, 58.0, 716.0, 88.0, 194.0, 230.0, 566.0,Ponderosa
2102.0, 352.0, 26.0, 228.0, -78.0, 642.0, 165.0, 184.0, 151.0, 631.0,Douglas
2093.0, 357.0, 32.0, 362.0, -87.0, 767.0, 154.0, 166.0, 137.0, 781.0,Douglas
2084.0, 22.0, 29.0, 330.0, 26.0, 781.0, 187.0, 164.0, 98.0, 841.0,Douglas
2076.0, 168.0, 8.0, 150.0, 18.0, 711.0, 227.0, 243.0, 150.0, 870.0,Ponderosa
2829.0, 169.0, 19.0, 300.0, 6.0, 690.0, 231.0, 244.0, 138.0, 499.0,Aspen
2809.0, 141.0, 22.0, 247.0, -13.0, 690.0, 246.0, 228.0, 99.0, 446.0,Aspen
2752.0, 351.0, 10.0, 153.0, -2.0, 1019.0, 203.0, 224.0, 159.0, 966.0,Lodgepole
2704.0, 107.0, 14.0, 30.0, 8.0, 1282.0, 243.0, 223.0, 106.0, 726.0,Aspen
2696.0, 92.0, 11.0, 0.0, 0.0, 1307.0, 238.0, 222.0, 114.0, 708.0,Aspen
2729.0, 307.0, 12.0, 67.0, 1.0, 1899.0, 186.0, 233.0, 186.0, 659.0,Aspen
2748.0, 326.0, 10.0, 30.0, 6.0, 2015.0, 195.0, 229.0, 173.0, 745.0,Aspen
2769.0, 10.0, 23.0, 319.0, 155.0, 1068.0, 188.0, 187.0, 129.0, 904.0,Lodgepole
2678.0, 290.0, 13.0, 30.0, 11.0, 1443.0, 182.0, 238.0, 195.0, 1383.0,Douglas
2192.0, 33.0, 23.0, 360.0, 142.0, 421.0, 209.0, 183.0, 101.0, 240.0,Douglas
2258.0, 322.0, 22.0, 127.0, 20.0, 379.0, 159.0, 212.0, 191.0, 492.0,Ponderosa
2071.0, 116.0, 26.0, 30.0, -4.0, 912.0, 253.0, 206.0, 63.0, 175.0,Willow
2166.0, 280.0, 37.0, 60.0, 45.0, 782.0, 96.0, 215.0, 244.0, 633.0,Ponderosa
2073.0, 98.0, 13.0, 150.0, 15.0, 698.0, 241.0, 222.0, 109.0, 849.0,Ponderosa
2049.0, 127.0, 20.0, 60.0, 0.0, 618.0, 248.0, 223.0, 94.0, 787.0,Ponderosa
3327.0, 123.0, 5.0, 842.0, 100.0, 4650.0, 228.0, 236.0, 142.0, 1718.0,Krum
3333.0, 211.0, 16.0, 721.0, 106.0, 4155.0, 205.0, 253.0, 179.0, 1987.0,Krum
3339.0, 203.0, 17.0, 726.0, 112.0, 4097.0, 209.0, 253.0, 174.0, 2024.0,Krum
2816.0, 162.0, 21.0, 309.0, -6.0, 660.0, 235.0, 240.0, 125.0, 510.0,Aspen
2807.0, 150.0, 22.0, 285.0, -15.0, 660.0, 242.0, 233.0, 109.0, 485.0,Aspen
2788.0, 147.0, 18.0, 270.0, -34.0, 663.0, 242.0, 235.0, 115.0, 459.0,Aspen
2697.0, 76.0, 8.0, 0.0, 0.0, 1323.0, 230.0, 226.0, 128.0, 684.0,Aspen
2753.0, 325.0, 10.0, 60.0, 15.0, 2037.0, 196.0, 230.0, 173.0, 722.0,Aspen
2777.0, 254.0, 14.0, 30.0, 4.0, 2165.0, 188.0, 248.0, 198.0, 853.0,Aspen
2759.0, 17.0, 25.0, 212.0, 108.0, 1199.0, 190.0, 178.0, 115.0, 1087.0,Lodgepole
2678.0, 10.0, 12.0, 0.0, 0.0, 1401.0, 207.0, 216.0, 145.0, 1355.0,Douglas
2270.0, 25.0, 22.0, 395.0, 121.0, 577.0, 203.0, 187.0, 112.0, 212.0,Douglas
2265.0, 355.0, 21.0, 408.0, 122.0, 636.0, 181.0, 198.0, 151.0, 153.0,Douglas
2263.0, 17.0, 11.0, 420.0, 127.0, 696.0, 211.0, 216.0, 141.0, 95.0,Douglas
2257.0, 55.0, 13.0, 420.0, 121.0, 693.0, 228.0, 211.0, 114.0, 42.0,Douglas
2141.0, 49.0, 32.0, 182.0, 90.0, 247.0, 215.0, 155.0, 51.0, 421.0,Douglas
2122.0, 288.0, 35.0, 120.0, 45.0, 192.0, 102.0, 211.0, 237.0, 711.0,Ponderosa
2185.0, 285.0, 39.0, 134.0, 108.0, 258.0, 88.0, 208.0, 243.0, 633.0,Ponderosa
2361.0, 304.0, 15.0, 30.0, 8.0, 787.0, 176.0, 231.0, 195.0, 331.0,Ponderosa
2286.0, 335.0, 5.0, 150.0, 41.0, 660.0, 209.0, 233.0, 163.0, 582.0,Ponderosa
2063.0, 349.0, 10.0, 0.0, 0.0, 955.0, 202.0, 224.0, 160.0, 216.0,Willow
2066.0, 325.0, 23.0, 0.0, 0.0, 976.0, 158.0, 209.0, 188.0, 242.0,Willow
2147.0, 110.0, 31.0, 342.0, 203.0, 365.0, 254.0, 190.0, 39.0, 361.0,Ponderosa
1987.0, 305.0, 40.0, 95.0, 94.0, 124.0, 83.0, 184.0, 224.0, 228.0,Ponderosa
2032.0, 303.0, 44.0, 153.0, 136.0, 182.0, 65.0, 175.0, 228.0, 175.0,Ponderosa
1949.0, 82.0, 20.0, 108.0, 37.0, 108.0, 243.0, 200.0, 77.0, 573.0,Ponderosa
3304.0, 144.0, 10.0, 741.0, 77.0, 4468.0, 235.0, 238.0, 133.0, 1827.0,Krum
2809.0, 181.0, 22.0, 301.0, 88.0, 630.0, 221.0, 248.0, 148.0, 566.0,Aspen
2785.0, 147.0, 20.0, 301.0, -37.0, 631.0, 242.0, 234.0, 112.0, 495.0,Aspen
2759.0, 320.0, 8.0, 67.0, 6.0, 2079.0, 199.0, 233.0, 173.0, 721.0,Aspen
2769.0, 309.0, 13.0, 0.0, 0.0, 2143.0, 184.0, 231.0, 187.0, 787.0,Aspen
2773.0, 301.0, 11.0, 0.0, 0.0, 2164.0, 189.0, 235.0, 186.0, 811.0,Aspen
2988.0, 285.0, 18.0, 95.0, 17.0, 1438.0, 168.0, 237.0, 208.0, 1871.0,Lodgepole
2890.0, 238.0, 4.0, 212.0, 71.0, 1441.0, 212.0, 244.0, 170.0, 1956.0,Lodgepole
2087.0, 55.0, 25.0, 85.0, 34.0, 150.0, 226.0, 177.0, 70.0, 543.0,Douglas
2111.0, 317.0, 31.0, 150.0, 72.0, 192.0, 124.0, 196.0, 204.0, 752.0,Ponderosa
2278.0, 283.0, 20.0, 127.0, -19.0, 485.0, 161.0, 237.0, 214.0, 469.0,Ponderosa
2289.0, 349.0, 9.0, 134.0, 27.0, 690.0, 204.0, 225.0, 160.0, 618.0,Ponderosa
2064.0, 335.0, 13.0, 30.0, -11.0, 955.0, 189.0, 221.0, 171.0, 212.0,Willow
2283.0, 338.0, 24.0, 234.0, 45.0, 636.0, 161.0, 198.0, 172.0, 492.0,Ponderosa
2077.0, 83.0, 30.0, 242.0, 144.0, 256.0, 245.0, 172.0, 34.0, 418.0,Ponderosa
2004.0, 340.0, 38.0, 108.0, 77.0, 124.0, 117.0, 158.0, 163.0, 708.0,Ponderosa
2183.0, 35.0, 39.0, 150.0, 108.0, 443.0, 184.0, 127.0, 48.0, 268.0,Douglas
2164.0, 26.0, 37.0, 108.0, -16.0, 636.0, 177.0, 135.0, 69.0, 553.0,Douglas
2141.0, 18.0, 30.0, 218.0, -39.0, 722.0, 182.0, 163.0, 103.0, 671.0,Douglas
2141.0, 24.0, 33.0, 361.0, 83.0, 841.0, 183.0, 151.0, 86.0, 819.0,Douglas
1962.0, 87.0, 20.0, 124.0, 50.0, 124.0, 245.0, 203.0, 79.0, 541.0,Ponderosa
2795.0, 176.0, 24.0, 268.0, 42.0, 601.0, 224.0, 244.0, 138.0, 624.0,Aspen
2797.0, 174.0, 23.0, 272.0, 91.0, 600.0, 226.0, 245.0, 138.0, 577.0,Aspen
2780.0, 315.0, 6.0, 0.0, 0.0, 2207.0, 205.0, 235.0, 170.0, 816.0,Aspen
2244.0, 19.0, 14.0, 421.0, 123.0, 524.0, 208.0, 209.0, 135.0, 175.0,Douglas
2234.0, 33.0, 19.0, 400.0, 184.0, 466.0, 213.0, 196.0, 112.0, 228.0,Douglas
2206.0, 43.0, 26.0, 285.0, 155.0, 351.0, 215.0, 174.0, 80.0, 342.0,Douglas
2192.0, 53.0, 31.0, 256.0, 141.0, 323.0, 220.0, 158.0, 50.0, 371.0,Douglas
2141.0, 64.0, 33.0, 175.0, 90.0, 242.0, 229.0, 154.0, 31.0, 459.0,Douglas
2233.0, 230.0, 23.0, 216.0, -4.0, 391.0, 177.0, 253.0, 206.0, 573.0,Ponderosa
2299.0, 310.0, 27.0, 127.0, -13.0, 524.0, 136.0, 210.0, 209.0, 474.0,Ponderosa
2290.0, 35.0, 10.0, 201.0, 34.0, 720.0, 219.0, 219.0, 135.0, 569.0,Ponderosa
2076.0, 118.0, 23.0, 30.0, 12.0, 918.0, 252.0, 211.0, 74.0, 190.0,Willow
2064.0, 98.0, 5.0, 0.0, 0.0, 937.0, 228.0, 233.0, 138.0, 201.0,Willow
2293.0, 27.0, 14.0, 268.0, 55.0, 616.0, 213.0, 210.0, 130.0, 484.0,Ponderosa
2137.0, 97.0, 27.0, 335.0, 196.0, 351.0, 251.0, 190.0, 49.0, 424.0,Ponderosa
2163.0, 19.0, 30.0, 182.0, -17.0, 721.0, 184.0, 163.0, 101.0, 648.0,Douglas
2159.0, 21.0, 33.0, 361.0, -21.0, 858.0, 180.0, 151.0, 89.0, 824.0,Douglas
2013.0, 163.0, 23.0, 85.0, 25.0, 256.0, 234.0, 239.0, 122.0, 532.0,Ponderosa
3289.0, 208.0, 11.0, 655.0, 62.0, 4367.0, 212.0, 251.0, 173.0, 1924.0,Krum
3294.0, 216.0, 13.0, 648.0, 67.0, 4338.0, 206.0, 252.0, 180.0, 1940.0,Krum
3310.0, 207.0, 11.0, 630.0, 83.0, 4191.0, 213.0, 250.0, 171.0, 2023.0,Krum
3442.0, 193.0, 22.0, 641.0, -24.0, 3466.0, 212.0, 251.0, 163.0, 2529.0,Spruce
3308.0, 136.0, 21.0, 787.0, -39.0, 1316.0, 247.0, 226.0, 97.0, 2607.0,Spruce
2784.0, 176.0, 23.0, 242.0, 78.0, 570.0, 225.0, 245.0, 140.0, 604.0,Aspen
2778.0, 166.0, 21.0, 240.0, 72.0, 570.0, 233.0, 242.0, 129.0, 579.0,Aspen
2699.0, 310.0, 20.0, 30.0, 12.0, 1358.0, 163.0, 223.0, 198.0, 1396.0,Spruce
2231.0, 89.0, 12.0, 379.0, 131.0, 446.0, 239.0, 220.0, 109.0, 268.0,Douglas
2216.0, 58.0, 20.0, 295.0, 165.0, 362.0, 230.0, 195.0, 89.0, 351.0,Douglas
2248.0, 297.0, 30.0, 228.0, -26.0, 433.0, 123.0, 215.0, 225.0, 573.0,Ponderosa
2320.0, 316.0, 25.0, 134.0, 7.0, 564.0, 146.0, 210.0, 200.0, 484.0,Ponderosa
2329.0, 49.0, 24.0, 0.0, 0.0, 779.0, 222.0, 181.0, 81.0, 516.0,Ponderosa
2190.0, 298.0, 35.0, 30.0, 16.0, 830.0, 103.0, 203.0, 229.0, 680.0,Ponderosa
2234.0, 292.0, 37.0, 85.0, 25.0, 785.0, 95.0, 205.0, 236.0, 636.0,Ponderosa
2128.0, 131.0, 31.0, 350.0, 193.0, 362.0, 252.0, 206.0, 57.0, 454.0,Ponderosa
1993.0, 48.0, 31.0, 60.0, 55.0, 134.0, 214.0, 157.0, 56.0, 532.0,Ponderosa
1918.0, 321.0, 28.0, 42.0, 17.0, 85.0, 139.0, 201.0, 196.0, 402.0,Ponderosa
2225.0, 312.0, 26.0, 247.0, 165.0, 457.0, 143.0, 211.0, 204.0, 234.0,Ponderosa
2163.0, 33.0, 33.0, 313.0, 105.0, 800.0, 194.0, 151.0, 72.0, 888.0,Douglas
3332.0, 195.0, 24.0, 685.0, 105.0, 3834.0, 207.0, 251.0, 166.0, 2272.0,Spruce
2768.0, 184.0, 21.0, 210.0, 50.0, 540.0, 219.0, 249.0, 153.0, 659.0,Aspen
2731.0, 77.0, 9.0, 0.0, 0.0, 1253.0, 232.0, 224.0, 125.0, 732.0,Spruce
2929.0, 265.0, 8.0, 30.0, -1.0, 1853.0, 200.0, 244.0, 182.0, 1328.0,Aspen
2958.0, 216.0, 8.0, 30.0, 4.0, 1673.0, 212.0, 248.0, 173.0, 1529.0,Aspen
2874.0, 3.0, 19.0, 212.0, 48.0, 638.0, 191.0, 200.0, 143.0, 510.0,Lodgepole
2126.0, 26.0, 33.0, 150.0, 76.0, 212.0, 186.0, 151.0, 83.0, 560.0,Douglas
2158.0, 331.0, 35.0, 170.0, 110.0, 212.0, 118.0, 173.0, 182.0, 849.0,Ponderosa
2304.0, 15.0, 12.0, 212.0, 33.0, 780.0, 209.0, 215.0, 142.0, 618.0,Ponderosa
2073.0, 267.0, 8.0, 0.0, 0.0, 984.0, 200.0, 244.0, 183.0, 256.0,Willow
2084.0, 261.0, 21.0, 30.0, 14.0, 1003.0, 164.0, 246.0, 217.0, 268.0,Willow
2186.0, 330.0, 28.0, 0.0, 0.0, 872.0, 142.0, 193.0, 184.0, 722.0,Ponderosa
2124.0, 121.0, 27.0, 391.0, 189.0, 402.0, 253.0, 207.0, 64.0, 481.0,Ponderosa
1989.0, 302.0, 18.0, 0.0, 0.0, 150.0, 167.0, 229.0, 201.0, 537.0,Willow
2011.0, 67.0, 37.0, 153.0, 103.0, 190.0, 228.0, 141.0, 12.0, 524.0,Ponderosa
2125.0, 274.0, 35.0, 258.0, 232.0, 283.0, 109.0, 224.0, 243.0, 228.0,Ponderosa
2241.0, 39.0, 37.0, 150.0, 116.0, 537.0, 195.0, 136.0, 49.0, 342.0,Douglas
2188.0, 9.0, 34.0, 42.0, 18.0, 600.0, 163.0, 153.0, 110.0, 443.0,Douglas
2209.0, 312.0, 38.0, 30.0, 28.0, 658.0, 96.0, 184.0, 213.0, 524.0,Douglas
2218.0, 34.0, 36.0, 120.0, 37.0, 721.0, 188.0, 137.0, 58.0, 607.0,Douglas
2206.0, 33.0, 36.0, 150.0, 25.0, 743.0, 189.0, 140.0, 61.0, 636.0,Douglas
2030.0, 77.0, 22.0, 67.0, 9.0, 474.0, 241.0, 195.0, 74.0, 616.0,Ponderosa
3292.0, 213.0, 11.0, 573.0, 65.0, 4237.0, 210.0, 251.0, 175.0, 2039.0,Krum
2742.0, 158.0, 21.0, 216.0, 36.0, 514.0, 238.0, 238.0, 120.0, 607.0,Aspen
2808.0, 311.0, 14.0, 0.0, 0.0, 2268.0, 182.0, 230.0, 187.0, 872.0,Aspen
2928.0, 275.0, 8.0, 30.0, -2.0, 1865.0, 199.0, 242.0, 182.0, 1290.0,Aspen
2931.0, 288.0, 8.0, 0.0, 0.0, 1839.0, 197.0, 239.0, 182.0, 1319.0,Aspen
2935.0, 282.0, 8.0, 0.0, 0.0, 1812.0, 198.0, 241.0, 182.0, 1348.0,Aspen
2944.0, 254.0, 9.0, 0.0, 0.0, 1760.0, 200.0, 246.0, 185.0, 1405.0,Aspen
2947.0, 253.0, 9.0, 0.0, 0.0, 1734.0, 201.0, 246.0, 184.0, 1434.0,Aspen
2976.0, 235.0, 8.0, 0.0, 0.0, 1507.0, 207.0, 247.0, 178.0, 1695.0,Aspen
2194.0, 341.0, 34.0, 270.0, 153.0, 319.0, 130.0, 169.0, 165.0, 768.0,Ponderosa
2362.0, 325.0, 28.0, 162.0, 32.0, 644.0, 140.0, 198.0, 191.0, 513.0,Ponderosa
2330.0, 29.0, 25.0, 127.0, 24.0, 812.0, 202.0, 176.0, 99.0, 658.0,Ponderosa
2073.0, 74.0, 14.0, 30.0, 0.0, 990.0, 236.0, 212.0, 104.0, 277.0,Willow
2069.0, 189.0, 3.0, 0.0, 0.0, 1008.0, 219.0, 241.0, 158.0, 285.0,Willow
2075.0, 229.0, 20.0, 0.0, 0.0, 1026.0, 187.0, 254.0, 199.0, 295.0,Willow
2159.0, 253.0, 27.0, 153.0, 75.0, 1167.0, 148.0, 245.0, 228.0, 426.0,Ponderosa
2137.0, 76.0, 29.0, 417.0, 86.0, 443.0, 241.0, 172.0, 0.0, 497.0,Ponderosa
1991.0, 337.0, 16.0, 0.0, 0.0, 180.0, 183.0, 216.0, 171.0, 510.0,Willow
2074.0, 75.0, 20.0, 277.0, 155.0, 309.0, 240.0, 199.0, 81.0, 591.0,Ponderosa
2038.0, 59.0, 31.0, 190.0, 130.0, 228.0, 225.0, 160.0, 45.0, 560.0,Ponderosa
1962.0, 320.0, 34.0, 90.0, 66.0, 150.0, 114.0, 185.0, 200.0, 408.0,Ponderosa
2250.0, 313.0, 17.0, 242.0, 159.0, 524.0, 172.0, 225.0, 192.0, 300.0,Ponderosa
2209.0, 25.0, 32.0, 362.0, 151.0, 819.0, 187.0, 156.0, 87.0, 874.0,Douglas
3294.0, 128.0, 26.0, 841.0, -53.0, 1273.0, 252.0, 213.0, 71.0, 2656.0,Spruce
2741.0, 166.0, 20.0, 153.0, 35.0, 480.0, 232.0, 242.0, 132.0, 655.0,Aspen
2844.0, 294.0, 22.0, 30.0, 3.0, 2173.0, 154.0, 229.0, 213.0, 942.0,Aspen
2898.0, 255.0, 14.0, 30.0, 12.0, 2012.0, 187.0, 248.0, 199.0, 1110.0,Aspen
2907.0, 273.0, 10.0, 0.0, 0.0, 1959.0, 194.0, 243.0, 189.0, 1167.0,Aspen
2934.0, 276.0, 10.0, 0.0, 0.0, 1825.0, 194.0, 242.0, 187.0, 1310.0,Aspen
2972.0, 264.0, 2.0, 30.0, 2.0, 1514.0, 214.0, 240.0, 164.0, 1660.0,Aspen
2764.0, 320.0, 23.0, 67.0, 11.0, 1392.0, 155.0, 212.0, 193.0, 1530.0,Spruce
2160.0, 34.0, 28.0, 150.0, 65.0, 242.0, 203.0, 167.0, 83.0, 579.0,Douglas
2090.0, 252.0, 23.0, 150.0, 41.0, 150.0, 163.0, 248.0, 219.0, 865.0,Ponderosa
2413.0, 49.0, 9.0, 124.0, 42.0, 902.0, 224.0, 221.0, 131.0, 518.0,Ponderosa
2072.0, 45.0, 14.0, 30.0, 3.0, 1032.0, 223.0, 210.0, 118.0, 313.0,Willow
2068.0, 201.0, 4.0, 30.0, 0.0, 1050.0, 218.0, 243.0, 161.0, 323.0,Willow
2074.0, 216.0, 21.0, 0.0, 0.0, 1068.0, 194.0, 254.0, 189.0, 335.0,Willow
2091.0, 51.0, 23.0, 306.0, 49.0, 350.0, 224.0, 184.0, 82.0, 631.0,Ponderosa
2022.0, 66.0, 34.0, 134.0, 39.0, 192.0, 230.0, 152.0, 25.0, 577.0,Ponderosa
1958.0, 314.0, 30.0, 30.0, 25.0, 134.0, 129.0, 202.0, 206.0, 474.0,Ponderosa
2149.0, 289.0, 31.0, 319.0, 248.0, 342.0, 119.0, 219.0, 232.0, 277.0,Ponderosa
2260.0, 311.0, 14.0, 228.0, 135.0, 564.0, 182.0, 230.0, 187.0, 342.0,Ponderosa
3278.0, 164.0, 4.0, 532.0, 51.0, 4313.0, 224.0, 241.0, 152.0, 2043.0,Krum
3310.0, 207.0, 4.0, 564.0, 83.0, 3901.0, 217.0, 244.0, 163.0, 2282.0,Spruce
2728.0, 165.0, 18.0, 134.0, 22.0, 450.0, 233.0, 243.0, 133.0, 677.0,Aspen
2832.0, 315.0, 21.0, 0.0, 0.0, 2214.0, 159.0, 217.0, 196.0, 875.0,Aspen
2859.0, 294.0, 18.0, 0.0, 0.0, 2133.0, 165.0, 232.0, 206.0, 959.0,Aspen
2877.0, 288.0, 13.0, 30.0, -3.0, 2080.0, 183.0, 239.0, 195.0, 1015.0,Aspen
2886.0, 274.0, 14.0, 0.0, 0.0, 2026.0, 183.0, 243.0, 199.0, 1072.0,Aspen
2908.0, 277.0, 12.0, 0.0, 0.0, 1945.0, 188.0, 242.0, 194.0, 1158.0,Aspen
2072.0, 234.0, 21.0, 0.0, 0.0, 1110.0, 180.0, 253.0, 205.0, 376.0,Willow
2068.0, 68.0, 30.0, 67.0, 39.0, 247.0, 235.0, 167.0, 43.0, 418.0,Willow
